0,0,54,0,0,0,1,1,1
0,0,55,0,0,0,1,1,1
0,0,56,0,0,0,1,1,1
0,0,57,0,0,0,1,1,1
0,0,58,0,0,0,1,1,1
0,0,59,0,0,0,1,1,1
0,0,60,0,0,0,1,1,1
0,0,61,0,0,0,1,1,1
0,0,62,0,0,0,1,1,1
0,0,63,0,0,0,1,1,1
0,0,64,0,0,0,1,1,1
0,0,65,0,0,0,1,1,1
0,0,66,0,0,0,1,1,1
0,0,67,0,0,0,1,1,1
0,0,68,0,0,0,1,1,1
0,0,69,0,0,0,1,1,1
0,0,70,0,0,0,1,1,1
0,0,71,0,0,0,1,1,1
0,1,55,0,0,0,1,1,1
0,1,56,0,0,0,1,1,1
0,1,57,0,0,0,1,1,1
0,1,58,0,0,0,1,1,1
0,1,59,0,0,0,1,1,1
0,1,60,0,0,0,1,1,1
0,1,61,0,0,0,1,1,1
0,1,62,0,0,0,1,1,1
0,1,63,0,0,0,1,1,1
0,1,64,0,0,0,1,1,1
0,1,65,0,0,0,1,1,1
0,1,66,0,0,0,1,1,1
0,1,67,0,0,0,1,1,1
0,1,68,0,0,0,1,1,1
0,1,69,0,0,0,1,1,1
0,1,70,0,0,0,1,1,1
0,1,71,0,0,0,1,1,1
0,1,72,0,0,0,1,1,1
0,2,56,0,0,0,1,1,1
0,2,57,0,0,0,1,1,1
0,2,58,0,0,0,1,1,1
0,2,59,0,0,0,1,1,1
0,2,60,0,0,0,1,1,1
0,2,61,0,0,0,1,1,1
0,2,62,0,0,0,1,1,1
0,2,63,0,0,0,1,1,1
0,2,64,0,0,0,1,1,1
0,2,65,0,0,0,1,1,1
0,2,66,0,0,0,1,1,1
0,2,67,0,0,0,1,1,1
0,2,68,0,0,0,1,1,1
0,2,69,0,0,0,1,1,1
0,2,70,0,0,0,1,1,1
0,2,71,0,0,0,1,1,1
0,2,72,0,0,0,1,1,1
0,3,57,0,0,0,1,1,1
0,3,58,0,0,0,1,1,1
0,3,59,0,0,0,1,1,1
0,3,60,0,0,0,1,1,1
0,3,61,0,0,0,1,1,1
0,3,62,0,0,0,1,1,1
0,3,63,0,0,0,1,1,1
0,3,64,0,0,0,1,1,1
0,3,65,0,0,0,1,1,1
0,3,66,0,0,0,1,1,1
0,3,67,0,0,0,1,1,1
0,3,68,0,0,0,1,1,1
0,3,69,0,0,0,1,1,1
0,3,70,0,0,0,1,1,1
0,3,71,0,0,0,1,1,1
0,3,72,0,0,0,1,1,1
0,4,58,0,0,0,1,1,1
0,4,59,0,0,0,1,1,1
0,4,60,0,0,0,1,1,1
0,4,61,0,0,0,1,1,1
0,4,62,0,0,0,1,1,1
0,4,63,0,0,0,1,1,1
0,4,64,0,0,0,1,1,1
0,4,65,0,0,0,1,1,1
0,4,66,0,0,0,1,1,1
0,4,67,0,0,0,1,1,1
0,4,68,0,0,0,1,1,1
0,4,69,0,0,0,1,1,1
0,4,70,0,0,0,1,1,1
0,4,71,0,0,0,1,1,1
0,4,72,0,0,0,1,1,1
0,5,58,0,0,0,1,1,1
0,5,59,0,0,0,1,1,1
0,5,60,0,0,0,1,1,1
0,5,61,0,0,0,1,1,1
0,5,62,0,0,0,1,1,1
0,5,63,0,0,0,1,1,1
0,5,64,0,0,0,1,1,1
0,5,65,0,0,0,1,1,1
0,5,66,0,0,0,1,1,1
0,5,67,0,0,0,1,1,1
0,5,68,0,0,0,1,1,1
0,5,69,0,0,0,1,1,1
0,5,70,0,0,0,1,1,1
0,5,71,0,0,0,1,1,1
0,5,72,0,0,0,1,1,1
0,6,59,0,0,0,1,1,1
0,6,60,0,0,0,1,1,1
0,6,61,0,0,0,1,1,1
0,6,62,0,0,0,1,1,1
0,6,63,0,0,0,1,1,1
0,6,64,0,0,0,1,1,1
0,6,65,0,0,0,1,1,1
0,6,66,0,0,0,1,1,1
0,6,67,0,0,0,1,1,1
0,6,68,0,0,0,1,1,1
0,6,69,0,0,0,1,1,1
0,6,70,0,0,0,1,1,1
0,6,71,0,0,0,1,1,1
0,6,72,0,0,0,1,1,1
0,7,59,0,0,0,1,1,1
0,7,60,0,0,0,1,1,1
0,7,61,0,0,0,1,1,1
0,7,62,0,0,0,1,1,1
0,7,63,0,0,0,1,1,1
0,7,64,0,0,0,1,1,1
0,7,65,0,0,0,1,1,1
0,7,66,0,0,0,1,1,1
0,7,67,0,0,0,1,1,1
0,7,68,0,0,0,1,1,1
0,7,69,0,0,0,1,1,1
0,7,70,0,0,0,1,1,1
0,7,71,0,0,0,1,1,1
0,7,72,0,0,0,1,1,1
0,8,59,0,0,0,1,1,1
0,8,60,0,0,0,1,1,1
0,8,61,0,0,0,1,1,1
0,8,62,0,0,0,1,1,1
0,8,63,0,0,0,1,1,1
0,8,64,0,0,0,1,1,1
0,8,65,0,0,0,1,1,1
0,8,66,0,0,0,1,1,1
0,8,67,0,0,0,1,1,1
0,8,68,0,0,0,1,1,1
0,8,69,0,0,0,1,1,1
0,8,70,0,0,0,1,1,1
0,8,71,0,0,0,1,1,1
0,9,59,0,0,0,1,1,1
0,9,60,0,0,0,1,1,1
0,9,61,0,0,0,1,1,1
0,9,62,0,0,0,1,1,1
0,9,63,0,0,0,1,1,1
0,9,64,0,0,0,1,1,1
0,9,65,0,0,0,1,1,1
0,9,66,0,0,0,1,1,1
0,9,67,0,0,0,1,1,1
0,9,68,0,0,0,1,1,1
0,9,69,0,0,0,1,1,1
0,9,70,0,0,0,1,1,1
0,9,71,0,0,0,1,1,1
